year,value,variable,country,unit,source_note
1970,1.175,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1971,1.2333333333333334,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1972,1.4083333333333332,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1973,1.25,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1974,1.4,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1975,1.8916666666666664,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1976,2.0083333333333333,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1977,2.0083333333333333,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1978,2.2333333333333334,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1979,2.083333333333333,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1980,2.0166666666666666,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1981,2.208333333333333,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1982,2.35,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1983,2.6583333333333337,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1984,2.708333333333333,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1985,2.625,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1986,2.766666666666667,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1987,2.85,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1988,2.5166666666666666,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1989,2.25,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1990,2.1,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1991,2.091666666666667,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1992,2.15,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1993,2.5,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1994,2.891666666666666,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1995,3.15,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1996,3.3666666666666667,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1997,3.4,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1998,4.1000000000000005,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
1999,4.666666666666667,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2000,4.733333333333333,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2001,5.041666666666667,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2002,5.358333333333333,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2003,5.241666666666666,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2004,4.733333333333333,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2005,4.425,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2006,4.116666666666666,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2007,3.8333333333333335,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2008,3.983333333333333,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2009,5.075,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2010,5.058333333333333,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2011,4.583333333333333,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2012,4.325,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2013,4.008333333333333,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2014,3.583333333333333,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2015,3.375,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2016,3.108333333333333,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2017,2.8166666666666664,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2018,2.433333333333333,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2019,2.358333333333333,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2020,2.8000000000000003,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2021,2.8166666666666664,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2022,2.591666666666667,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2023,2.566666666666667,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2024,2.5416666666666665,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
2025,2.525,unemployment,jp,pct,FRED LRUNTTTTJPM156S 1955+
